REFSIGPAC,IDUSO25,SUPERFICIE_m2,mean_result,n_cells
2320800460001,TA,910.18,0.0,1
2320800464001,TA,4459.47,0.0,7
2320800465001,TA,2697.23,0.0,4
2320800466001,TA,12804.55,0.0,20
2320800467001,TA,3190.7,0.0,4
2320800471001,TA,2613.46,0.0,5
2320800472001,TA,1244.87,0.0,2
2320800473001,TA,1172.69,0.0,2
2320800474001,TA,4497.01,0.0,7
2320800475001,TA,656.43,0.0,1
2320800476001,TA,771.86,0.0,1
2320800477001,TA,2349.03,0.0,5
2320800478001,TA,4466.13,0.0,8
2320800479001,TA,2920.65,0.0,4
2320800480001,TA,13328.39,0.0,24
2320800481001,TA,6379.62,0.0,10
2320800482001,TA,2455.65,0.0,4
2320800488001,TA,10167.95,0.0,17
2320800489001,TA,673.5,0.0,1
2320800490001,TA,1020.49,0.0,1
2320800492001,TA,2599.33,0.0,3
2320800493001,TA,1786.98,0.0,3
2320800494001,TA,1622.7,0.0,3
2320800499001,TA,2815.6,0.0,5
2320800500001,TA,4418.53,0.0,8
2320800502001,TA,1095.47,0.0,1
2320800503001,TA,1076.65,0.0,2
2320800506001,TA,3115.0,0.0,5
2320800508001,TA,4760.69,0.0,9
2320800509001,TA,2784.44,0.0,3
2320800510001,TA,653.24,0.0,1
2320800511001,TA,3586.32,0.0,7
2320800512001,TA,995.21,0.0,1
2320800513001,TA,529.28,0.0,1
2320800514001,TA,2594.79,0.0,3
2320800515001,TA,2654.43,0.0,5
2320800516001,TA,2414.89,0.0,4
2320800517001,TA,2380.18,0.0,4
2320800519001,TA,1872.44,0.0,3
2320800520001,TA,1202.18,0.0,2
2320800521001,TA,5081.09,0.0,9
2320800522001,TA,6815.81,0.0,11
2320800523001,TA,926.47,0.0,2
2320800525001,TA,1193.0,0.0,1
2320800526001,TA,801.34,0.0,1
2320800527001,TA,858.1,0.0,1
2320800528001,TA,2776.74,0.0,5
2320800529001,TA,2016.23,0.0,2
2320800530001,TA,1867.42,0.0,4
2320800531001,TA,6430.26,0.0,9
2320800533001,TA,7278.03,0.0,12
2320800536001,TA,4642.45,0.0,9
2320800536003,TA,731.66,0.0,1
2320800537001,TA,3845.13,0.0,6
2320800538001,TA,5115.8,0.0,8
2320800540001,TA,2233.63,0.0,3
2320800541001,TA,1280.33,0.0,2
2320800542001,TA,783.09,0.0,1
2320800543001,TA,1590.4,0.0,4
2320800549001,TA,3993.87,0.0,7
2320800550001,TA,1658.09,0.0,4
2320800551001,TA,3279.11,0.0,5
2320800552001,TA,1070.17,0.0,3
2320800557001,TA,1059.17,0.0,1
2320800558001,TA,883.6,0.0,2
2320800559001,TA,3329.92,0.0,6
2320800561001,TA,1749.02,0.0,4
2320800562001,TA,811.08,0.0,1
2320800563001,TA,922.06,0.0,2
2320800564001,TA,6369.65,0.0,8
2320800566001,TA,2470.82,0.0,4
2320800567001,TA,804.32,0.0,1
2320800568001,TA,2127.83,0.0,3
2320800569001,TA,1062.08,0.0,3
2320800570001,TA,7053.64,0.0,11
2320800573001,TA,3028.21,0.0,4
2320800575001,TA,1183.91,0.0,2
2320800576001,TA,1238.28,0.0,2
2320800578001,TA,8363.93,0.0,13
2320800579001,TA,2789.27,0.0,5
2320800580001,TA,4756.26,0.0,6
2320800582001,TA,1115.23,0.0,1
2320800583001,TA,4184.47,0.0,7
2320800584001,TA,1802.62,0.0,4
2320800588001,TA,3225.14,0.0,5
2320800589001,TA,1448.67,0.0,2
2320800590001,TA,1003.21,0.0,1
2320800591001,TA,3785.82,0.0,4
2320800592001,TA,1182.79,0.0,1
2320800594001,TA,624.11,0.0,1
2320800595001,TA,652.24,0.0,1
2320800596001,TA,984.54,0.0,1
2320800597001,TA,2487.74,0.0,4
2320800599001,TA,2051.18,0.0,3
2320800601001,TA,31848.29,0.0,50
2320800601002,TA,325.41,0.0,1
2320800602001,TA,61109.32,0.0,100
2320800602002,TA,593.61,0.0,1
2320800602009,TA,1006.02,0.0,1
2320800604001,TA,1380.82,0.0,2
2320800605001,TA,5995.73,0.0,9
2320800608001,TA,5729.66,0.0,9
2320800609001,TA,1213.78,0.0,3
2320800612001,TA,722.22,0.0,1
2320800613001,TA,3556.66,0.0,6
2320800615001,TA,2575.55,0.0,3
2320800618001,TA,749.66,0.0,1
2320800620001,TA,9255.42,0.0,15
2320800621001,TA,5525.85,0.0,8
2320800622001,TA,675.03,0.0,1
2320800630001,TA,2797.8,0.0,3
2320800631001,TA,3775.98,0.0,6
2320800632001,TA,1491.88,0.0,2
2320800633001,TA,2547.46,0.0,4
2320800634001,TA,961.67,0.0,2
2320800635001,TA,1243.07,0.0,2
2320800638001,TA,1534.5,0.0,2
2320800639001,TA,332.31,0.0,1
2320800640001,TA,1235.51,0.0,2
2320800641001,TA,1109.6,0.0,2
2320800642001,TA,1161.22,0.0,2
2320800643001,TA,3044.69,0.0,5
2320800644001,TA,2975.94,0.0,5
2320800645001,TA,1238.42,0.0,2
2320800646001,TA,3529.39,0.0,5
2320800647001,TA,1035.49,0.0,2
2320800647003,TA,813.01,0.0,1
2320800648001,TA,2098.12,0.0,3
2320800649001,TA,1238.69,0.0,2
2320800650001,TA,1311.04,0.0,2
2320800651001,TA,2081.01,0.0,2
2320800652001,TA,1460.88,0.0,2
2320800653001,TA,1738.41,0.0,3
2320800654001,TA,2847.77,0.0,4
2320800655001,TA,385.4,0.0,2
2320800656001,TA,1599.53,0.0,2
2320800657001,TA,1433.56,0.0,1
2320800658001,TA,3948.11,0.0,7
2320800659001,TA,1852.8,0.0,3
2320800660001,TA,1068.84,0.0,1
2320800661001,TA,2783.94,0.0,5
2320800662001,TA,2359.0,0.0,4
2320800663001,TA,2029.3,0.0,3
2320800664001,TA,1150.22,0.0,3
2320800665001,TA,1091.6,0.0,2
2320800666001,TA,1060.52,0.0,1
2320800667001,TA,6252.29,0.0,9
2320800668001,TA,597.52,0.0,1
2320800669001,TA,599.46,0.0,1
2320800670001,TA,610.27,0.0,1
2320800672001,TA,3405.84,0.0,5
2320800673001,TA,1404.98,0.0,3
2320800674001,TA,886.34,0.0,2
2320800680001,TA,2458.65,0.0,4
2320800681001,TA,1778.02,0.0,4
2320800682001,TA,1130.49,0.0,2
2320800684001,TA,748.87,0.0,1
2320800686001,TA,839.14,0.0,2
2320800687001,TA,1074.02,0.0,1
2320800688001,TA,1170.27,0.0,1
2320800689001,TA,3036.01,0.0,4
2320800690001,TA,2907.33,0.0,5
2320800691001,TA,2506.09,0.0,4
2320800692001,TA,2768.42,0.0,4
2320800693001,TA,1733.36,0.0,4
2320800694001,TA,926.73,0.0,2
2320800695001,TA,2614.09,0.0,4
2320800696001,TA,1650.06,0.0,2
2320800697001,TA,1245.58,0.0,2
2320800698001,TA,1017.27,0.0,3
2320800699001,TA,3129.83,0.0,4
2320800700001,TA,3186.0,0.0,5
2320800702001,TA,591.56,0.0,1
2320800703001,TA,790.12,0.0,2
2320800705001,TA,1015.44,0.0,1
2320800706001,TA,4764.82,0.0,8
2320800707001,TA,2343.09,0.0,4
2320800708001,TA,3710.69,0.0,7
2320800710001,TA,1487.67,0.0,1
2320800711001,TA,1469.11,0.0,3
2320800712001,TA,2858.75,0.0,4
2320800713001,TA,877.05,0.0,1
2320800715001,TA,1208.24,0.0,2
2320800716001,TA,1090.04,0.0,2
2320800717001,TA,2700.73,0.0,5
2320800718001,TA,2739.06,0.0,3
2320800719003,TA,369.49,0.0,1
2320800721001,TA,3282.24,0.0,6
2320800722001,TA,1242.44,0.0,1
2320800723001,TA,1384.49,0.0,1
2320800724001,TA,2521.21,0.0,2
2320800726001,TA,2449.14,0.0,2
2320800727001,TA,676.48,0.0,1
2320800728001,TA,950.2,0.0,1
2320800729001,TA,644.52,0.0,1
2320800730001,TA,3026.85,0.0,5
2320800731001,TA,2145.43,0.0,4
2320800732001,TA,1276.12,0.0,2
2320800733001,TA,1090.72,0.0,2
2320800734001,TA,1245.63,0.0,2
2320800735001,TA,1722.59,0.0,3
2320800736001,TA,3871.5,0.0,7
2320800738001,TA,1567.97,0.0,2
2320800739001,TA,1134.89,0.0,2
2320800740001,TA,957.43,0.0,2
2320800741001,TA,1170.52,0.0,2
2320800742001,TA,1770.42,0.0,4
2320800745001,TA,1682.52,0.0,3
2320800746001,TA,2954.07,0.0,5
2320800747001,TA,1405.86,0.0,2
2320800748001,TA,812.62,0.0,2
2320800750001,TA,950.16,0.0,1
2320800754001,TA,993.87,0.0,2
2320800755001,TA,757.71,0.0,1
2320800758001,TA,423.5,0.0,1
2320800759001,TA,952.6,0.0,1
2320800760001,TA,829.27,0.0,2
2320800763001,TA,1205.12,0.0,2
2320800764001,TA,654.96,0.0,1
2320800768002,TA,1048.21,0.0,2
2320800769001,TA,1619.89,0.0,2
2320800773001,TA,739.17,0.0,1
2320800774001,TA,2760.86,0.0,6
2320800775001,TA,957.17,0.0,2
2320800776001,TA,1535.34,0.0,2
2320800777001,TA,5286.24,0.0,7
2320800778001,TA,1970.39,0.0,4
2320800779001,TA,2465.63,0.0,3
2320800780001,TA,550.02,0.0,1
2320800782001,TA,815.62,0.0,2
2320800784001,TA,654.68,0.0,1
2320800785001,TA,1804.34,0.0,3
2320800786001,TA,2126.5,0.0,4
2320800787001,TA,609.41,0.0,1
2320800790001,TA,1252.97,0.0,2
2320800792001,TA,1191.44,0.0,2
2320800793001,TA,1320.75,0.0,2
2320800794001,TA,1961.13,0.0,4
2320800795001,TA,1455.98,0.0,2
2320800796001,TA,679.35,0.0,1
2320800797001,TA,1229.02,0.0,2
2320800798001,TA,2945.08,0.0,6
2320800799001,TA,2018.03,0.0,4
2320800800001,TA,1995.25,0.0,3
2320800801001,TA,1563.86,0.0,2
2320800802001,TA,1199.01,0.0,2
2320800803001,TA,3105.2,0.0,5
2320800804001,TA,1718.96,0.0,2
2320800805001,TA,872.5,0.0,3
2320800806001,TA,5583.61,0.0,10
2320800807001,TA,2314.78,0.0,4
2320800808001,TA,1792.63,0.0,2
2320800809001,TA,526.09,0.0,2
2320800810001,TA,1012.07,0.0,1
2320800811001,TA,1526.52,0.0,2
2320800812001,TA,2641.49,0.0,4
2320800814001,TA,719.2,0.0,1
2320800815001,TA,1103.65,0.0,2
2320800816001,TA,1527.65,0.0,2
2320800817001,TA,1733.54,0.0,2
2320800819001,TA,886.64,0.0,2
2320800820001,TA,1989.3,0.0,3
2320800822001,TA,1004.76,0.0,1
2320800823001,TA,929.98,0.0,2
2320800824001,TA,1611.03,0.0,1
2320800826001,TA,1076.46,0.0,1
2320800827001,TA,1803.11,0.0,4
2320800829001,TA,760.74,0.0,1
2320800830001,TA,1852.51,0.0,3
2320800831001,TA,2156.53,0.0,4
2320800833001,TA,563.29,0.0,1
2320800834001,TA,1174.68,0.0,1
2320800835001,TA,1098.65,0.0,3
2320800836001,TA,634.04,0.0,1
2320800840001,TA,1075.07,0.0,2
2320800842001,TA,2649.32,0.0,5
2320800843001,TA,2062.62,0.0,3
2320800844001,TA,835.39,0.0,1
2320800846001,TA,356.09,0.0,1
2320800849001,TA,525.7,0.0,1
2320800850001,TA,1859.32,0.0,4
2320800851001,TA,1763.21,0.0,3
2320800852001,TA,792.8,0.0,2
2320800853001,TA,730.49,0.0,2
2320800855001,TA,2443.52,0.0,4
2320800856001,TA,1050.37,0.0,1
2320800857001,TA,1346.17,0.0,2
2320800858001,TA,1490.3,0.0,2
2320800859001,TA,1027.35,0.0,1
2320800860001,TA,759.41,0.0,2
2320800862001,TA,767.0,0.0,2
2320800864001,TA,757.89,0.0,3
2320800865001,TA,1323.9,0.0,3
2320800867001,TA,2038.38,0.0,4
2320800871001,TA,4782.64,0.0,7
2320800872001,TA,1436.26,0.0,2
2320800873001,TA,908.25,0.0,2
2320800874001,TA,1889.76,0.0,2
2320800877001,TA,1459.22,0.0,2
2320800878001,TA,825.12,0.0,2
2320800880001,TA,875.19,0.0,1
2320800882001,TA,619.7,0.0,2
2320800883004,TA,4553.9,0.0,7
2320800884001,TA,754.04,0.0,1
2320800886001,TA,1587.27,0.0,2
2320800888001,TA,843.96,0.0,1
2320800889001,TA,687.36,0.0,1
2320800890001,TA,832.98,0.0,2
2320800893001,TA,1020.57,0.0,2
2320800894001,TA,1324.47,0.0,4
2320800898001,TA,988.38,0.0,3
2320800899001,TA,1091.12,0.0,2
2320800900001,TA,887.55,0.0,1
2320800902001,TA,833.3,0.0,2
2320800904001,TA,3546.7,0.0,6
2320800905001,TA,216.19,0.0,1
2320800905004,TA,688.78,0.0,2
2320800906001,TA,1739.71,0.0,2
2320800907001,TA,845.89,0.0,1
2320800908001,TA,2198.53,0.0,4
2320800912001,TA,815.7,0.0,1
2320800914001,TA,1541.74,0.0,3
2320800916001,TA,4796.05,0.0,7
2320800917001,TA,851.57,0.0,1
2320800918001,TA,3719.07,0.0,6
2320800919001,TA,505.26,0.0,1
2320800922001,TA,1047.1,0.0,2
2320800923001,TA,1043.13,0.0,2
2320800924001,TA,1517.09,0.0,3
2320800925001,TA,597.34,0.0,1
2320800926001,TA,1725.17,0.0,4
2320800929001,TA,1457.49,0.0,1
2320800930001,TA,864.89,0.0,1
2320800931001,TA,641.34,0.0,1
2320800932001,TA,1346.63,0.0,2
2320800934001,TA,1052.31,0.0,1
2320800935001,TA,2147.68,0.0,3
2320800936001,TA,863.53,0.0,1
2320800937001,TA,823.78,0.0,1
2320800938001,TA,918.25,0.0,2
2320800939001,TA,1696.27,0.0,3
2320800940001,TA,990.93,0.0,2
2320800941001,TA,1007.2,0.0,1
2320800942001,TA,351.47,0.0,1
2320800943001,TA,1035.9,0.0,2
2320800944001,TA,1134.85,0.0,3
2320800946001,TA,1949.57,0.0,3
2320800947001,TA,347.22,0.0,1
2320800949001,TA,1346.23,0.0,3
2320800982001,TA,1006.04,0.0,3
2320800983001,TA,1099.8,0.0,2
2320800984001,TA,1005.41,0.0,2
2320800987001,TA,1003.09,0.0,2
2320800989001,TA,543.67,0.0,1
2320800990001,TA,3727.28,0.0,5
2320800991001,TA,3447.45,0.0,8
2320800996001,TA,828.52,0.0,1
2320800997001,TA,892.26,0.0,2
2320800999001,TA,1203.71,0.0,2
2320801000001,TA,572.35,0.0,2
2320801000003,TA,450.64,0.0,1
2320801001001,TA,873.4,0.0,2
2320801002001,TA,833.57,0.0,2
2320801003001,TA,859.54,0.0,1
2320801004001,TA,1200.24,0.0,2
2320801006001,TA,914.67,0.0,1
2320801007001,TA,886.97,0.0,2
2320801009001,TA,4384.18,0.0,7
2320801010001,TA,3914.04,0.0,6
2320801011001,TA,1954.85,0.0,3
2320801012001,TA,577.62,0.0,1
2320801014001,TA,1367.9,0.0,1
2320801017001,TA,5519.68,0.0,9
2320801018001,TA,5891.41,0.0,9
2320801019001,TA,711.51,0.0,1
2320801020001,TA,679.38,0.0,1
2320801022001,TA,615.33,0.0,1
2320801023001,TA,765.39,0.0,1
2320801024001,TA,3003.75,0.0,6
2320801025005,TA,4102.53,0.0,7
2320801028001,TA,1325.92,0.0,2
2320801029001,TA,3772.76,0.0,6
2320801033001,TA,1108.46,0.0,1
2320801034001,TA,1119.75,0.0,2
2320801036001,TA,914.16,0.0,1
2320801036003,TA,137.09,0.0,1
2320801037001,TA,1155.71,0.0,2
2320801042002,TA,1284.29,0.0,3
2320801072001,TA,1048.71,0.0,1
2320801073001,TA,2667.44,0.0,4
2320801074001,TA,1918.68,0.0,4
2320801075001,TA,1630.37,0.0,2
2320801076001,TA,1515.58,0.0,1
2320801079001,TA,853.24,0.0,1
2320801079003,TA,1175.51,0.0,2
2320801080001,TA,71645.64,0.0,113
2320801086001,TA,783.43,0.0,2
2320801088001,TA,820.42,0.0,1
2320801089001,TA,689.84,0.0,1
2320801094001,TA,943.91,0.0,1
2320801095001,TA,5210.15,0.0,8
2320801096001,TA,1030.79,0.0,2
2320801097001,TA,10025.61,0.0,17
2320801099001,TA,1286.61,0.0,3
2320801100001,TA,819.26,0.0,1
2320801101001,TA,1478.45,0.0,3
2320801106001,TA,1361.11,0.0,2
2320801109001,TA,493.15,0.0,1
2320801110001,TA,1467.35,0.0,2
2320801111001,TA,4432.82,0.0,6
2320801112001,TA,2619.62,0.0,4
2320801116001,TA,3083.1,0.0,4
2320801117001,TA,2480.56,0.0,5
2320801118001,TA,992.54,0.0,1
2320801130001,TA,1555.96,0.0,1
2320900004001,TA,1539.2,0.0,2
2320900006001,TA,635.41,0.0,2
2320900007001,TA,1861.28,0.0,3
2320900008001,TA,2277.24,0.0,3
2320900009001,TA,2395.42,0.0,3
2320900010001,TA,2415.88,0.0,5
2320900011001,TA,2393.83,0.0,3
2320900015001,TA,2361.08,0.0,4
2320900016001,TA,3530.62,0.0,6
2320900017001,TA,2841.31,0.0,4
2320900018001,TA,4566.0,0.0,8
2320900019001,TA,2380.05,0.0,6
2320900020001,TA,1043.64,0.0,2
2320900024001,TA,754.62,0.0,1
2320900025001,TA,1621.16,0.0,3
2320900026001,TA,1580.42,0.0,3
2320900027001,TA,3431.07,0.0,6
2320900029001,TA,2293.9,0.0,5
2320900033001,TA,2776.98,0.0,4
2320900034001,TA,1551.35,0.0,3
2320900035001,TA,1498.34,0.0,3
2320900036001,TA,752.21,0.0,1
2320900038001,TA,486.72,0.0,2
2320900039001,TA,1638.34,0.0,2
2320900040001,TA,14241.83,0.0,25
2320900041001,TA,1258.22,0.0,2
2320900042001,TA,658.98,0.0,1
2320900043001,TA,631.1,0.0,1
2320900044001,TA,7601.83,0.0,11
2320900045001,TA,11844.64,0.0,19
2320900046001,TA,5778.19,0.0,8
2320900046003,TA,1018.17,0.0,1
2320900047001,TA,5048.78,0.0,8
2320900048001,TA,3776.7,0.0,5
2320900048002,TA,2106.31,0.0,4
2320900049001,TA,1703.1,0.0,3
2320900051001,TA,1069.54,0.0,2
2320900052001,TA,2566.06,0.0,5
2320900053001,TA,2588.14,0.0,3
2320900054001,TA,6923.55,0.0,12
2320900055001,TA,5131.36,0.0,9
2320900057001,TA,7096.43,0.0,11
2320900059001,TA,2684.03,0.0,6
2320900060001,TA,809.36,0.0,1
2320900061001,TA,1342.1,0.0,3
2320900062001,TA,2334.01,0.0,3
2320900063001,TA,2406.7,0.0,4
2320900064001,TA,2365.27,0.0,3
2320900065001,TA,3449.39,0.0,6
2320900066001,TA,6528.58,0.0,10
2320900067001,TA,2198.62,0.0,3
2320900068001,TA,10532.61,0.0,15
2320900069001,TA,489.19,0.0,1
2320900070004,TA,547.51,0.0,1
2320900071001,TA,5148.03,0.0,7
2320900072001,TA,7000.67,0.0,12
2320900074001,TA,2587.57,0.0,7
2320900075001,TA,4666.15,0.0,6
2320900075002,TA,472.98,0.0,2
2320900076001,TA,7596.63,0.0,13
2320900078001,TA,19833.75,0.0,30
2320900079001,TA,2221.83,0.0,3
2320900079002,TA,210.5,0.0,1
2320900080001,TA,4005.37,0.0,7
2320900081001,TA,2636.94,0.0,4
2320900082002,TA,1591.15,0.0,1
2320900083001,TA,537.52,0.0,1
2320900084001,TA,1000.23,0.0,1
2320900085001,TA,532.09,0.0,1
2320900088001,TA,5914.43,0.0,10
2320900089003,TA,2690.92,0.0,4
2320900090001,TA,4886.69,0.0,8
2320900091001,TA,7356.67,0.0,12
2320900092001,TA,3667.88,0.0,4
2320900093001,TA,3630.4,0.0,7
2320900094001,TA,3955.07,0.0,6
2320900095001,TA,2961.93,0.0,5
2320900095003,TA,453.54,0.0,1
2320900096001,TA,1196.15,0.0,2
2320900097001,TA,13301.73,0.0,21
2320900099003,TA,189.95,0.0,1
2320900100001,TA,732.2,0.0,1
2320900102001,TA,2461.63,0.0,4
2320900103001,TA,1496.81,0.0,2
2320900104001,TA,699.22,0.0,1
2320900105002,TA,413.45,0.0,1
2320900107001,TA,1047.67,0.0,2
2320900110003,TA,901.54,0.0,2
2320900111001,TA,5146.21,0.0,9
2320900112001,TA,5052.83,0.0,8
2320900113001,TA,4454.63,0.0,7
2320900114001,TA,2142.15,0.0,4
2320900115001,TA,2419.32,0.0,4
2320900116001,TA,2255.52,0.0,3
2320900117001,TA,5828.12,0.0,9
2320900120001,TA,1863.46,0.0,4
2320900122001,TA,2713.53,0.0,5
2320900123001,TA,1071.65,0.0,1
2320900124001,TA,1271.27,0.0,2
2320900125001,TA,3748.81,0.0,5
2320900126001,TA,2021.11,0.0,3
2320900127001,TA,787.65,0.0,2
2320900128001,TA,2009.93,0.0,3
2320900129001,TA,3337.83,0.0,5
2320900130001,TA,279.31,0.0,1
2320900131001,TA,2042.79,0.0,3
2320900132001,TA,4264.46,0.0,8
2320900133001,TA,7375.45,0.0,10
2320900134001,TA,1914.84,0.0,2
2320900136001,TA,702.07,0.0,1
2320900137001,TA,1808.99,0.0,1
2320900138001,TA,580.55,0.0,1
2320900139001,TA,3363.05,0.0,6
2320900140004,TA,758.81,0.0,1
2320900141001,TA,3637.81,0.0,6
2320900142001,TA,4016.68,0.0,7
2320900143001,TA,12547.46,0.0,22
2320900144001,TA,3326.03,0.0,5
2320900145001,TA,3625.28,0.0,6
2320900146001,TA,16822.8,0.0,24
2320900147001,TA,5068.69,0.0,9
2320900148001,TA,8330.66,0.0,11
2320900149001,TA,3158.25,0.0,5
2320900150001,TA,4162.29,0.0,7
2320900151001,TA,13354.66,0.0,21
2320900152001,TA,4974.26,0.0,7
2320900153001,TA,11513.72,0.0,21
2320900158001,TA,2945.81,0.0,4
2320900159001,TA,13991.42,0.0,22
2320900159002,TA,1894.65,0.0,2
2320900160001,TA,10568.17,0.0,16
2320900162001,TA,4646.43,0.0,7
2320900164001,TA,2997.56,0.0,4
2320900165001,TA,2232.1,0.0,3
2320900166001,TA,2680.12,0.0,3
2320900167001,TA,10516.98,0.0,16
2320900169001,TA,5735.34,0.0,9
2320900170001,TA,7169.2,0.0,12
2320900173001,TA,2596.83,0.0,3
2320900181001,TA,1085.6,0.0,2
2320900182001,TA,3158.56,0.0,6
2320900184001,TA,9120.74,0.0,15
2320900185001,TA,50388.18,0.0,81
2320900186001,TA,12581.82,0.0,20
2320900187001,TA,9535.95,0.0,16
2320900189001,TA,17713.89,0.0,29
2320900190001,TA,6296.6,0.0,11
2320900191001,TA,10084.82,0.0,15
2320900192001,TA,3871.22,0.0,6
2320900193001,TA,10548.31,0.0,17
2320900195001,TA,2718.44,0.0,5
2320900200001,TA,44100.76,0.0,71
2320900203001,TA,113541.8,0.0,180
2320900206001,TA,21762.81,0.0,35
2320900207001,TA,19833.88,0.0,31
2320900208001,TA,20123.78,0.0,31
2320900209001,TA,27462.89,0.0,43
2320900209005,TA,360.9,0.0,1
2320900210001,TA,15713.45,0.0,26
2320900211001,TA,35373.1,0.0,58
2320900212001,TA,6859.29,0.0,12
2320900213001,TA,6994.98,0.0,11
2320900214001,TA,18366.13,0.0,31
2320900215001,TA,9622.31,0.0,15
2320900215003,TA,700.24,0.0,1
2320900216001,TA,5249.11,0.0,7
2320900217001,TA,6883.1,0.0,12
2320900218001,TA,9380.09,0.0,15
2320900219001,PS,1394.79,0.0,2
2320900221001,TA,8478.15,0.0,15
2320900223001,TA,11687.64,0.0,18
2320900224001,TA,58544.96,0.0,90
2320900237001,TA,13095.55,0.0,22
2320900237004,TA,1957.59,0.0,2
2320900238001,TA,722.85,0.0,1
2320900239001,TA,1574.6,0.0,4
2320900240001,TA,4309.78,0.0,6
2320900241001,TA,4010.49,0.0,6
2320900243001,TA,9524.16,0.0,16
2320900244001,TA,3827.57,0.0,6
2320900245001,TA,2195.33,0.0,3
2320900246001,TA,2621.37,0.0,5
2320900247001,TA,9578.65,0.0,16
2320900250001,TA,20416.27,0.0,34
2320900252001,TA,5433.25,0.0,9
2320900253001,TA,5913.89,0.0,7
2320900254001,TA,3774.59,0.0,5
2320900255001,TA,3413.22,0.0,6
2320900256001,TA,3590.62,0.0,5
2320900257001,TA,3365.7,0.0,6
2320900264001,TA,1851.64,0.0,3
2320900265001,TA,2824.97,0.0,3
2320900266001,TA,4830.06,0.0,8
2320900267001,TA,3955.58,0.0,7
2320900268001,TA,47474.67,0.0,77
2320900270001,TA,92248.48,0.0,147
2320900271001,TA,9991.74,0.0,15
2320900272001,TA,14968.51,0.0,24
2320900273001,TA,7906.11,0.0,13
2320900274001,TA,2048.52,0.0,4
2320900275001,TA,2065.31,0.0,3
2320900276001,TA,3530.32,0.0,6
2320900277001,TA,6157.07,0.0,9
2320900279001,TA,9048.13,0.0,14
2320900280001,TA,4020.56,0.0,6
2320900281001,TA,6346.3,0.0,10
2320900282001,TA,10514.73,0.0,16
2320900283001,TA,1696.33,0.0,3
2320900284001,TA,4914.96,0.0,8
2320900284006,TA,3635.47,0.0,6
2320900285001,TA,1751.71,0.0,2
2320900286001,TA,2110.85,0.0,4
2320900287001,TA,3545.15,0.0,7
2320900290001,TA,12429.99,0.0,19
2320900291001,TA,12209.92,0.0,19
2320900293001,TA,6079.79,0.0,10
2320900295001,TA,7155.48,0.0,11
2320900299001,TA,1721.09,0.0,2
2320900300001,TA,2226.69,0.0,4
2320900301001,TA,2322.67,0.0,3
2320900302001,TA,3398.16,0.0,5
2320900303001,TA,7335.75,0.0,12
2320900304001,TA,24678.34,0.0,39
2320900305001,TA,1210.65,0.0,2
2320900308001,TA,1816.72,0.0,3
2320900310001,TA,8311.65,0.0,16
2320900312003,TA,451.71,0.0,1
2320900313001,TA,3600.11,0.0,4
2320900314001,TA,3963.33,0.0,7
2320900316001,TA,3097.9,0.0,5
2320900317001,TA,2413.17,0.0,5
2320900320001,TA,3222.64,0.0,7
2320900321001,TA,4906.44,0.0,8
2320900322001,TA,3390.43,0.0,7
2320900323001,TA,5101.63,0.0,8
2320900324001,TA,2517.86,0.0,3
2320900327001,TA,10046.1,0.0,16
2320900328001,TA,3038.91,0.0,5
2320900329001,TA,5803.85,0.0,9
2320900330001,TA,8045.45,0.0,15
2320900335001,TA,9763.07,0.0,13
2320900338001,TA,2107.27,0.0,2
2320900339001,TA,1548.76,0.0,3
2320900341001,TA,4748.84,0.0,8
2320900345001,TA,690.14,0.0,1
2320900347001,TA,430.56,0.0,1
2320900348001,TA,1794.7,0.0,3
2320900350001,TA,1175.71,0.0,3
2320900352001,TA,1472.54,0.0,3
2320900353001,TA,2663.49,0.0,4
2320900355001,TA,2473.49,0.0,5
2320900356001,TA,1001.05,0.0,3
2320900357001,TA,4148.05,0.0,7
2320900358001,TA,824.43,0.0,1
2320900359001,TA,1278.95,0.0,2
2320900360001,TA,5012.22,0.0,8
2320900362001,TA,967.98,0.0,2
2320900364001,TA,576.58,0.0,1
2320900365001,TA,1353.97,0.0,2
2320900370001,TA,959.37,0.0,2
2320900373001,TA,653.58,0.0,1
2320900374001,TA,846.26,0.0,2
2320900375001,TA,1487.53,0.0,2
2320900376001,TA,2087.11,0.0,4
2320900377001,TA,2723.35,0.0,5
2320900378001,TA,9409.18,0.0,15
2320900379001,TA,3171.35,0.0,5
2320900381001,TA,2998.03,0.0,5
2320900382001,TA,3135.88,0.0,5
2320900383001,TA,1845.12,0.0,3
2320900384001,TA,754.47,0.0,1
2320900385004,TA,705.35,0.0,1
2320900387001,TA,1326.93,0.0,1
2320900390001,TA,5247.9,0.0,7
2320900391001,TA,3213.41,0.0,5
2320900392001,TA,2798.96,0.0,5
2320900395001,TA,880.19,0.0,2
2320900398001,TA,2311.13,0.0,2
2320900399001,TA,2153.47,0.0,4
2320900408001,TA,4879.51,0.0,9
2320900409001,TA,720.17,0.0,1
2320900411001,TA,3193.92,0.0,5
2320900412001,TA,837.41,0.0,1
2320900414001,TA,684.45,0.0,1
2320900417001,TA,1994.93,0.0,3
2320900418001,TA,5426.52,0.0,9
2320900419001,TA,3320.26,0.0,6
2320900420001,TA,1800.26,0.0,4
2320900421001,TA,690.36,0.0,1
2320900422001,TA,4258.43,0.0,7
2320900423001,TA,2041.89,0.0,3
